source_dataset,threshold_minutes,scenario,n_removed,removed_service_municipio,newly_uncovered_complete_case,newly_uncovered_upper_bound,adult_population_complete_case,adult_population_missing_anchor,adult_population_covered,adult_population_uncovered,adult_population_uncovered_upper_bound,n_complete_case_municipality_year,n_missing_anchor_municipality_year,newly_uncovered_complete_case_display,newly_uncovered_upper_bound_display,source_artifact,source_sha256
targeted_structural_stress_test,180,sequential_top_B_in_strength,66,314330,126216775.0,126216775.0,801096930.0,3973.0,564426118.0,236670812.0,236674785.0,27850,1,126216775,126216775,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,67,354870,126216775.0,126216775.0,801096930.0,3973.0,564426118.0,236670812.0,236674785.0,27850,1,126216775,126216775,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,68,355410,126216775.0,126216775.0,801096930.0,3973.0,564426118.0,236670812.0,236674785.0,27850,1,126216775,126216775,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,69,351340,126442458.0,126442458.0,801096930.0,3973.0,564200435.0,236896495.0,236900468.0,27850,1,126442458,126442458,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,70,250400,136885307.0,136885307.0,801096930.0,3973.0,553757586.0,247339344.0,247343317.0,27850,1,136885307,136885307,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,71,172100,138552918.0,138552918.0,801096930.0,3973.0,552089975.0,249006955.0,249010928.0,27850,1,138552918,138552918,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,72,293135,141881970.0,141881970.0,801096930.0,3973.0,548760923.0,252336007.0,252339980.0,27850,1,141881970,141881970,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,73,330350,141881970.0,141881970.0,801096930.0,3973.0,548760923.0,252336007.0,252339980.0,27850,1,141881970,141881970,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,74,291800,145664790.0,145664790.0,801096930.0,3973.0,544978103.0,256118827.0,256122800.0,27850,1,145664790,145664790,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,75,431410,147880152.0,147880152.0,801096930.0,3973.0,542762741.0,258334189.0,258338162.0,27850,1,147880152,147880152,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,76,231140,150701590.0,150701590.0,801096930.0,3973.0,539941303.0,261155627.0,261159600.0,27850,1,150701590,150701590,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,77,150420,151199136.0,151199136.0,801096930.0,3973.0,539443757.0,261653173.0,261657146.0,27850,1,151199136,151199136,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,78,330240,151199136.0,151199136.0,801096930.0,3973.0,539443757.0,261653173.0,261657146.0,27850,1,151199136,151199136,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,79,352530,151256127.0,151256127.0,801096930.0,3973.0,539386766.0,261710164.0,261714137.0,27850,1,151256127,151256127,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,80,410430,153823198.0,153823198.0,801096930.0,3973.0,536819695.0,264277235.0,264281208.0,27850,1,153823198,153823198,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,81,352690,153830640.0,153830640.0,801096930.0,3973.0,536812253.0,264284677.0,264288650.0,27850,1,153830640,153830640,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,82,430460,154043643.0,154043643.0,801096930.0,3973.0,536599250.0,264497680.0,264501653.0,27850,1,154043643,154043643,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,83,110020,156005624.0,156005624.0,801096930.0,3973.0,534637269.0,266459661.0,266463634.0,27850,1,156005624,156005624,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,84,330490,156022278.0,156022278.0,801096930.0,3973.0,534620615.0,266476315.0,266480288.0,27850,1,156022278,156022278,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,85,230730,159172796.0,159172796.0,801096930.0,3973.0,531470097.0,269626833.0,269630806.0,27850,1,159172796,159172796,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,86,270430,167502411.0,167502411.0,801096930.0,3973.0,523140482.0,277956448.0,277960421.0,27850,1,167502411,167502411,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,87,261390,169303702.0,169303702.0,801096930.0,3973.0,521339191.0,279757739.0,279761712.0,27850,1,169303702,169303702,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,88,352900,169388599.0,169388599.0,801096930.0,3973.0,521254294.0,279842636.0,279846609.0,27850,1,169388599,169388599,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,89,510792,169411450.0,169411450.0,801096930.0,3973.0,521231443.0,279865487.0,279869460.0,27850,1,169411450,169411450,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,90,240810,184649186.0,184649186.0,801096930.0,3973.0,505993707.0,295103223.0,295107196.0,27850,1,184649186,184649186,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,91,500830,185140322.0,185140322.0,801096930.0,3973.0,505502571.0,295594359.0,295598332.0,27850,1,185140322,185140322,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,92,420930,185720132.0,185720132.0,801096930.0,3973.0,504922761.0,296174169.0,296178142.0,27850,1,185720132,185720132,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,93,420900,189921303.0,189921303.0,801096930.0,3973.0,500721590.0,300375340.0,300379313.0,27850,1,189921303,189921303,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,94,316720,190270812.0,190270812.0,801096930.0,3973.0,500372081.0,300724849.0,300728822.0,27850,1,190270812,190270812,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,95,352440,190487248.0,190487248.0,801096930.0,3973.0,500155645.0,300941285.0,300945258.0,27850,1,190487248,190487248,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,96,150543,190567066.0,190567066.0,801096930.0,3973.0,500075827.0,301021103.0,301025076.0,27850,1,190567066,190567066,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,97,150060,191035395.0,191035395.0,801096930.0,3973.0,499607498.0,301489432.0,301493405.0,27850,1,191035395,191035395,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,98,291360,194456049.0,194456049.0,801096930.0,3973.0,496186844.0,304910086.0,304914059.0,27850,1,194456049,194456049,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,99,351110,194456049.0,194456049.0,801096930.0,3973.0,496186844.0,304910086.0,304914059.0,27850,1,194456049,194456049,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,100,431680,201313691.0,201313691.0,801096930.0,3973.0,489329202.0,311767728.0,311771701.0,27850,1,201313691,201313691,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,101,310160,201338037.0,201338037.0,801096930.0,3973.0,489304856.0,311792074.0,311796047.0,27850,1,201338037,201338037,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,102,510760,202540129.0,202540129.0,801096930.0,3973.0,488102764.0,312994166.0,312998139.0,27850,1,202540129,202540129,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,103,350550,202902896.0,202902896.0,801096930.0,3973.0,487739997.0,313356933.0,313360906.0,27850,1,202902896,202902896,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,104,410400,206616360.0,206616360.0,801096930.0,3973.0,484026533.0,317070397.0,317074370.0,27850,1,206616360,206616360,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,105,431020,206645130.0,206645130.0,801096930.0,3973.0,483997763.0,317099167.0,317103140.0,27850,1,206645130,206645130,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,106,352310,206645130.0,206645130.0,801096930.0,3973.0,483997763.0,317099167.0,317103140.0,27850,1,206645130,206645130,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,107,291840,208904217.0,208904217.0,801096930.0,3973.0,481738676.0,319358254.0,319362227.0,27850,1,208904217,208904217,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,108,522160,210014333.0,210014333.0,801096930.0,3973.0,480628560.0,320468370.0,320472343.0,27850,1,210014333,210014333,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,109,352220,210014333.0,210014333.0,801096930.0,3973.0,480628560.0,320468370.0,320472343.0,27850,1,210014333,210014333,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,110,320520,210014333.0,210014333.0,801096930.0,3973.0,480628560.0,320468370.0,320472343.0,27850,1,210014333,210014333,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,111,350400,214909886.0,214909886.0,801096930.0,3973.0,475733007.0,325363923.0,325367896.0,27850,1,214909886,214909886,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,112,521880,216115536.0,216115536.0,801096930.0,3973.0,474527357.0,326569573.0,326573546.0,27850,1,216115536,216115536,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,113,354890,216115536.0,216115536.0,801096930.0,3973.0,474527357.0,326569573.0,326573546.0,27850,1,216115536,216115536,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,114,430800,216552244.0,216552244.0,801096930.0,3973.0,474090649.0,327006281.0,327010254.0,27850,1,216552244,216552244,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,115,420240,223990821.0,223990821.0,801096930.0,3973.0,466652072.0,334444858.0,334448831.0,27850,1,223990821,223990821,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,116,510790,224550939.0,224550939.0,801096930.0,3973.0,466091954.0,335004976.0,335008949.0,27850,1,224550939,224550939,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,117,170210,226053799.0,226053799.0,801096930.0,3973.0,464589094.0,336507836.0,336511809.0,27850,1,226053799,226053799,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,118,293330,228008706.0,228008706.0,801096930.0,3973.0,462634187.0,338462743.0,338466716.0,27850,1,228008706,228008706,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,119,431440,228349005.0,228349005.0,801096930.0,3973.0,462293888.0,338803042.0,338807015.0,27850,1,228349005,228349005,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,120,330100,228382161.0,228382161.0,801096930.0,3973.0,462260732.0,338836198.0,338840171.0,27850,1,228382161,228382161,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,121,520140,240848014.0,240848014.0,801096930.0,3973.0,449794879.0,351302051.0,351306024.0,27850,1,240848014,240848014,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,122,351640,240891775.0,240891775.0,801096930.0,3973.0,449751118.0,351345812.0,351349785.0,27850,1,240891775,240891775,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,123,431560,244336976.0,244336976.0,801096930.0,3973.0,446305917.0,354791013.0,354794986.0,27850,1,244336976,244336976,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,124,120020,244498761.0,244498761.0,801096930.0,3973.0,446144132.0,354952798.0,354956771.0,27850,1,244498761,244498761,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,125,310350,245185148.0,245185148.0,801096930.0,3973.0,445457745.0,355639185.0,355643158.0,27850,1,245185148,245185148,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,126,330330,258362113.0,258362113.0,801096930.0,3973.0,432280780.0,368816150.0,368820123.0,27850,1,258362113,258362113,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,127,420460,259772518.0,259772518.0,801096930.0,3973.0,430870375.0,370226555.0,370230528.0,27850,1,259772518,259772518,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,128,421660,268520571.0,268520571.0,801096930.0,3973.0,422122322.0,378974608.0,378978581.0,27850,1,268520571,268520571,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,129,350280,269246192.0,269246192.0,801096930.0,3973.0,421396701.0,379700229.0,379704202.0,27850,1,269246192,269246192,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,130,354260,269567512.0,269567512.0,801096930.0,3973.0,421075381.0,380021549.0,380025522.0,27850,1,269567512,269567512,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,131,510840,270453678.0,270453678.0,801096930.0,3973.0,420189215.0,380907715.0,380911688.0,27850,1,270453678,270453678,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,132,210530,272672079.0,272672079.0,801096930.0,3973.0,417970814.0,383126116.0,383130089.0,27850,1,272672079,272672079,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,133,350320,273096459.0,273096459.0,801096930.0,3973.0,417546434.0,383550496.0,383554469.0,27850,1,273096459,273096459,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,134,351060,273425303.0,273425303.0,801096930.0,3973.0,417217590.0,383879340.0,383883313.0,27850,1,273425303,273425303,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,135,430700,273705433.0,273705433.0,801096930.0,3973.0,416937460.0,384159470.0,384163443.0,27850,1,273705433,273705433,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,136,110030,273981680.0,273981680.0,801096930.0,3973.0,416661213.0,384435717.0,384439690.0,27850,1,273981680,273981680,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,137,354880,273981680.0,273981680.0,801096930.0,3973.0,416661213.0,384435717.0,384439690.0,27850,1,273981680,273981680,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,138,421770,277146377.0,277146377.0,801096930.0,3973.0,413496516.0,387600414.0,387604387.0,27850,1,277146377,277146377,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,139,351050,277326098.0,277326098.0,801096930.0,3973.0,413316795.0,387780135.0,387784108.0,27850,1,277326098,277326098,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,140,510525,278233881.0,278233881.0,801096930.0,3973.0,412409012.0,388687918.0,388691891.0,27850,1,278233881,278233881,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,141,260120,279409910.0,279409910.0,801096930.0,3973.0,411232983.0,389863947.0,389867920.0,27850,1,279409910,279409910,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,142,412550,283845622.0,283845622.0,801096930.0,3973.0,406797271.0,394299659.0,394303632.0,27850,1,283845622,283845622,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,143,251620,285482787.0,285482787.0,801096930.0,3973.0,405160106.0,395936824.0,395940797.0,27850,1,285482787,285482787,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,144,353440,285824013.0,285824013.0,801096930.0,3973.0,404818880.0,396278050.0,396282023.0,27850,1,285824013,285824013,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,145,231340,290317392.0,290317392.0,801096930.0,3973.0,400325501.0,400771429.0,400775402.0,27850,1,290317392,290317392,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,146,410140,291688246.0,291688246.0,801096930.0,3973.0,398954647.0,402142283.0,402146256.0,27850,1,291688246,291688246,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,147,150240,294608681.0,294608681.0,801096930.0,3973.0,396034212.0,405062718.0,405066691.0,27850,1,294608681,294608681,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,148,330170,306227227.0,306227227.0,801096930.0,3973.0,384415666.0,416681264.0,416685237.0,27850,1,306227227,306227227,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,149,352390,306466400.0,306466400.0,801096930.0,3973.0,384176493.0,416920437.0,416924410.0,27850,1,306466400,306466400,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,150,150360,306740377.0,306740377.0,801096930.0,3973.0,383902516.0,417194414.0,417198387.0,27850,1,306740377,306740377,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,151,314790,307494171.0,307494171.0,801096930.0,3973.0,383148722.0,417948208.0,417952181.0,27850,1,307494171,307494171,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,152,350330,311425030.0,311425030.0,801096930.0,3973.0,379217863.0,421879067.0,421883040.0,27850,1,311425030,311425030,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,153,351840,311498825.0,311498825.0,801096930.0,3973.0,379144068.0,421952862.0,421956835.0,27850,1,311498825,311498825,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,154,353060,311565485.0,311565485.0,801096930.0,3973.0,379077408.0,422019522.0,422023495.0,27850,1,311565485,311565485,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,155,410420,312493444.0,312493444.0,801096930.0,3973.0,378149449.0,422947481.0,422951454.0,27850,1,312493444,312493444,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,156,310900,312880611.0,312880611.0,801096930.0,3973.0,377762282.0,423334648.0,423338621.0,27850,1,312880611,312880611,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
